"date" "BAC" "INTC" "JPM" "LIN" "MCD" "MSFT" "PG" "T" "VZ" "WMT" "SP500" "Mkt.RF" "SMB" "HML" "RF"
"14" 2000-09-21 -0.0150986031860273 -0.0250248340417163 -0.0403227336253603 0.0208335303449523 -0.0248309682764044 -0.00097279884327317 0.0171887401776127 0.0506327137112079 -0.0178573801597121 0.0309276014383977 -0.00157779504020084 -0.54 -0.69 1.08 0.025
"15" 2000-09-22 0.0377354256058415 -0.220330574939215 0.0588239002446218 -0.00340132550434313 0.0624999727037572 -0.0146055569186253 0.0159047969083772 0.0267740378738643 0.0530302335100767 0.0100001508247838 -0.000227789233524178 0.4 -0.52 -0.15 0.025
"16" 2000-09-25 0 -0.0534548303504175 -0.00529119593043437 -0.00341301413468476 0.0261437344311404 -0.0316204897210459 -0.0117413890037813 0.011733996115729 -0.00719388125077125 -0.0297029218723339 -0.00668862319424735 -0.56 -0.24 0.45 0.025
"17" 2000-09-26 -0.021590628292293 -0.0454540852860694 -0.0199467490449499 -0.0239727580431024 0.0148619692672949 0.0234693373802619 -0.0217824061745099 -0.00386581914246531 0.0057969218656917 -0.0331626553161952 -0.00821391337345057 -0.96 -0.62 1.12 0.025
"18" 2000-09-27 -0.0209066393707644 0.0129864345844439 -0.0122117263480425 -0.00175428580796377 0 -0.0329011684337446 0 -0.0181116090837388 0.0014407344821965 0.0158306815133007 -0.000448437873535767 -0.21 -0.62 0.33 0.025
"19" 2000-09-28 0.0249115977962007 0.0128203449196671 0.0302200969275017 0.0246044826890721 0 0.0113398505696285 0.0840079720883473 0.0474307667744771 0.0877697530542223 0.00909048089627884 0.022235217480181 2.32 0.15 -1.21 0.025
"20" 2000-09-29 -0.030092730563078 -0.0646970447749923 -0.0146667577870674 0.0257293712296711 0.0104605629452266 -0.0163097816987914 0.000933803198654326 0.00377370333616667 0.0251329245697656 -0.00900858849466557 -0.0149353204215366 -1.26 0.7 1.25 0.025
"21" 2000-10-02 0.0131264754013054 -0.0345871501582005 0.0284167907046893 0.0200668355327329 -0.00414061876134453 -0.0196888654892229 0.015858050402215 0.00375962516917361 -0.0219358686757101 -0.0389615812541371 -0.000194937729671607 -0.7 -1.59 1.47 0.025
"22" 2000-10-03 0.0212012048630796 0.00467311265402315 -0.0157891249654006 0.0491804288238289 0.00623686422601755 -0.0433410298410677 0.0110193622816106 -0.00249621346829987 0.00527699884287336 -0.00945914564143635 -0.00680254495174937 -1.29 0.13 1.05 0.025
"23" 2000-10-04 -0.0265277841912772 0.0418603500091708 -0.0186841866091597 -0.0328131071351848 -0.00826473987016518 -0.0198884792859041 0.0190731923913845 0.0362940374046372 0.038057427192304 0.00682114509040077 0.00551013362792885 0.64 0.04 -0.64 0.025
"24" 2000-10-05 0.0213268615486881 -0.0238092410274945 -0.0246917810007616 -0.0274635298472845 0.00416677943914889 -0.00112788918097384 0.0409980564078085 0.0401236421487665 0.0575407777124239 -0.00135514488491506 0.00136655911776606 -0.23 -0.11 0.08 0.025
"25" 2000-10-06 -0.0417634812571427 -0.0259147279354176 -0.0351617080796967 -0.00498294855487635 -0.00829892294453205 0.00338584727608371 0.0128431393165489 -0.00466729165526958 -0.0289158923836084 -0.0122112360123808 -0.019000500215129 -2.17 -0.12 1.57 0.025
"26" 2000-10-09 -0.0205806606174946 -0.021909630786891 -0.0189500220427801 0.0217024533024031 0.00627663098069675 -0.0247467576257505 -0.0143705186040926 -0.0164125781220552 -0.0148877517861586 -0.00824213698057075 -0.00493968094123931 -0.39 -0.28 0.51 0.025
"27" 2000-10-10 -0.0370830079177789 -0.0383993500561697 -0.0297181522093005 -0.00163358674605718 -0.0041580028765269 0.00692026735969375 -0.00600343833200601 -0.0286057781816851 -0.0214108338613826 0.0277009594081505 -0.0107059112069846 -1.44 0.02 0.69 0.025
"28" 2000-10-11 -0.0333765468376995 -0.0582365155891428 -0.00306258091110345 -0.0212766022852918 0.00208726000505077 0.0217643838121246 0.0146677685287464 -0.0355825624555237 -0.0437575026894517 -0.0229109701759046 -0.0161713988814667 -1.77 -0.01 0.85 0.025
"29" 2000-10-12 -0.0531210137151208 0.0494701032662184 -0.0706604902884189 -0.0351169229208438 -0.0541667289021028 -0.0246640258267913 0.00170080939949835 0.0152668376561598 -0.0107682815458213 -0.0262065948827338 -0.0255094481619543 -2.83 0.69 1.21 0.025
"30" 2000-10-13 0.0448809913672572 0.0875418474525089 0.0495866200570432 -0.0294630752487625 0.0176216234572175 -0.0114942780435909 -0.013582206345537 0.00501258494601009 0.0122451203570464 0.0198294243564709 0.0333814721472252 3.88 -0.55 -2.36 0.025
